item_number, item_title, payment_method, postal_code, shipping_method, sales_price, selling_state, best_offer, bin_available, start_time, end_time, listing_type, returns_accepted, condition, top_rated, seller, feedback_percentage, feedback_score, description
113999221310,Circular Gatsby Mirror Tray Serving Tray Stainless Steel Base,PayPal,00000,Flat,89.15,EndedWithoutSales,true,false,2019-12-03T10:48:18.000Z,2019-12-03T11:09:01.000Z,FixedPrice,true,1000,false,salveoltd,99.8,163642,21849
184068192640,Los Angeles Kings NHL 17 inch Christmas Stocking - Forever Collectibles,PayPal,H4T***,Flat,17.9,EndedWithoutSales,false,false,2019-12-03T10:47:33.000Z,2019-12-03T11:02:03.000Z,FixedPrice,true,1000,false,icejerseys,100,4447,165
184068192668,Carolina Panthers Mugzie Neoprene 16 Oz. Tumbler,PayPal,H4T***,Flat,25.0,EndedWithoutSales,false,false,2019-12-03T10:47:33.000Z,2019-12-03T11:02:03.000Z,FixedPrice,true,1000,false,icejerseys,100,4447,417
184068192640,Los Angeles Kings NHL 17 inch Christmas Stocking - Forever Collectibles,PayPal,H4T***,Flat,17.9,EndedWithoutSales,false,false,2019-12-03T10:47:33.000Z,2019-12-03T11:02:03.000Z,FixedPrice,true,1000,false,icejerseys,100,4447,165
184068192668,Carolina Panthers Mugzie Neoprene 16 Oz. Tumbler,PayPal,H4T***,Flat,25.0,EndedWithoutSales,false,false,2019-12-03T10:47:33.000Z,2019-12-03T11:02:03.000Z,FixedPrice,true,1000,false,icejerseys,100,4447,417
113999214954,Nemesis Now Rockabye by Selina Fenech Fairy Figurine Sculpture Ornament 32cm,PayPal,00000,Flat,90.48,EndedWithoutSales,false,false,2019-12-03T10:46:01.000Z,2019-12-03T11:08:43.000Z,FixedPrice,true,1000,false,salveoltd,99.8,163642,20972
113999211835,Culinary Concepts Octopus Stand And Crackle Glass Bowl Gift Party Center Piece,PayPal,00000,Flat,166.78,EndedWithoutSales,true,false,2019-12-03T10:44:08.000Z,2019-12-03T10:49:46.000Z,FixedPrice,true,1000,false,salveoltd,99.8,163642,20909
113999210207,Culinary Concepts Silver Octopus And Four Shell Serving Stand 40cm,PayPal,00000,Flat,193.42,EndedWithoutSales,true,false,2019-12-03T10:43:15.000Z,2019-12-03T10:50:32.000Z,FixedPrice,true,1000,false,salveoltd,99.8,163642,20823
153748233953,Mr. Immortal Toy Magic Stubborn Wooden Man Wood Daruma Funny Unbreakable Xmas,PayPal,00000,Flat,2.49,EndedWithoutSales,false,false,2019-12-03T10:36:31.000Z,2019-12-03T10:43:09.000Z,FixedPrice,true,1000,false,liangli_44,97.3,282,686
333422450938, Trader Joes Gingerbread Men Cookies in  White Fudge Selling  2 boxes For $25,PayPal,913**,Free,25.0,EndedWithoutSales,false,false,2019-12-03T10:30:01.000Z,2019-12-03T10:31:57.000Z,FixedPrice,false,1000,false,scrumptiofi_0,100,1,145
372862828609,Helion HLNA0372  Criterion Nut Nylock M4x0.7x7mm Black Zinc 4pc,PayPal,685**,Free,9.04,EndedWithoutSales,false,false,2019-12-03T10:21:34.000Z,2019-12-03T10:37:27.000Z,FixedPrice,true,1000,false,hobbytown,99.5,54808,15645
283697120186,Kreg KMS7200 Bandsaw Fence,PayPal,00000,Free,179.95,EndedWithoutSales,false,false,2019-12-03T10:17:12.000Z,2019-12-03T10:22:46.000Z,FixedPrice,true,1000,false,aleo24_89,,0,1706
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,119.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,119.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,119.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,109.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,119.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,119.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,119.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,119.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,119.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,109.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,119.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,169.99,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,169.99,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,169.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,169.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,169.95,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,169.99,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,169.99,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
312872169912,Leatt 3.0 All Mountain Helmet,PayPal,841**,Free,169.99,EndedWithoutSales,false,false,2019-12-03T10:12:32.000Z,2019-12-03T10:34:43.000Z,FixedPrice,true,1000,false,Backcountry,99.6,78155,6803
